0.20004,0.53735,0.4372,0.39218,0.30098,0.78373,0.72453,0.73493,0.29136,0.73079,0.70878,0.65345,0.23116,0.13879,0.11482,0.76777,0.51076,0.36616,0.87173,0.82379,0.19903,0.70634,0.78497,0.34056,0.91467,0.61124,0.83842,0.092747,0.24861,0.9741,0.96953,0.56845,0.32876,0.65406,0.39762,0.9891,0.76829,0.21023,0.3512,0.45344,0.35036,0.73264,0.056988,0.22999,0.48334,0.50237,0.021202,0.74437,0.56413,0.72924,0.89493,0.18111,0.31387,0.96412,0.37175,0.76321,0.3034,0.77826,0.91625,0.16055,0.27645,0.018816,0.038496,0.037005,0.18205,0.77368,0.63207,0.07381,0.59121,0.72906,0.61136,0.58408,0.63097,0.38482,0.45136,0.17746,0.23944,0.10216,0.036696,0.92971,0.034525,0.96196,0.77179,0.74851,0.58665,0.82878,0.919,0.64501,0.94689,0.079549,0.33478,0.52115,0.26448,0.39098,0.68484,0.2544,0.41644,0.74898,0.80331,0.24334
0.17106,0.46248,0.25785,0.50087,0.45613,0.50255,0.96106,0.97582,0.20414,0.48022,0.26648,0.9204,0.44948,0.92523,0.47991,0.30091,0.57431,0.98938,0.53399,0.37153,0.2664,0.23414,0.1476,0.8739,0.59165,0.66031,0.20627,0.78951,0.70883,0.74287,0.28544,0.044144,0.75091,0.46994,0.95819,0.4128,0.92038,0.96309,0.78335,0.036618,0.94227,0.71625,0.34207,0.043511,0.74464,0.084295,0.55824,0.9824,0.87404,0.74388,0.42489,0.17032,0.33187,0.41223,0.59802,0.49412,0.26533,0.99682,0.061391,0.075426,0.81376,0.025979,0.6187,0.71097,0.45212,0.14303,0.7057,0.54203,0.15655,0.45575,0.47511,0.80215,0.36412,0.81344,0.46478,0.041059,0.18497,0.49054,0.69687,0.24576,0.40019,0.79726,0.64735,0.75892,0.64971,0.46325,0.11058,0.72637,0.82145,0.78613,0.34683,0.2756,0.30236,0.50209,0.30931,0.36801,0.357,0.78016,0.79014,0.65422
0.82489,0.24479,0.87555,0.12673,0.24687,0.45241,0.63107,0.093668,0.92156,0.17126,0.044352,0.12198,0.93688,0.75835,0.97026,0.021339,0.98825,0.87636,0.22079,0.75528,0.51592,0.94334,0.16751,0.051756,0.35499,0.95817,0.65716,0.71281,0.77421,0.10244,0.039154,0.15886,0.29489,0.71626,0.76932,0.22287,0.37678,0.60765,0.61831,0.0033338,0.094952,0.77206,0.46786,0.54495,0.46528,0.7961,0.53098,0.68208,0.3156,0.81013,0.38197,0.52392,0.16877,0.53947,0.52242,0.59341,0.14905,0.31748,0.35021,0.21205,0.050286,0.14988,0.85366,0.87358,0.6876,0.025555,0.12113,0.24432,0.46516,0.61352,0.38966,0.94487,0.44638,0.55674,0.089934,0.23695,0.019042,0.46321,0.21166,0.057173,0.51529,0.058954,0.27898,0.94928,0.16364,0.60919,0.76479,0.89778,0.90499,0.015888,0.31992,0.315,0.12748,0.16712,0.82562,0.74403,0.20691,0.94417,0.22492,0.93179
0.38695,0.12268,0.67442,0.47214,0.66762,0.4193,0.82709,0.64037,0.89202,0.17233,0.16454,0.015107,0.64896,0.57912,0.43666,0.82148,0.78301,0.40509,0.51899,0.78948,0.23449,0.3481,0.24971,0.0041921,0.11039,0.54269,0.2482,0.56529,0.60059,0.8407,0.52182,0.45445,0.31899,0.76801,0.19732,0.23002,0.9958,0.81508,0.0056549,0.42618,0.10234,0.97362,0.25548,0.91339,0.60521,0.51391,0.76936,0.73504,0.14814,0.53371,0.48802,0.47282,0.75867,0.86253,0.70783,0.9133,0.63039,0.78552,0.10571,0.20386,0.30594,0.26332,0.12625,0.94663,0.00745,0.47206,0.10497,0.30212,0.75224,0.79795,0.16819,0.68609,0.67667,0.58482,0.64689,0.33958,0.30138,0.34283,0.78979,0.96135,0.43056,0.080412,0.76436,0.15276,0.23954,0.56893,0.21061,0.15697,0.48226,0.50341,0.22954,0.011751,0.90941,0.32606,0.70491,0.74808,0.87437,0.49395,0.86731,0.73407
0.65818,0.076466,0.51515,0.61587,0.23987,0.2208,0.1104,0.075147,0.1323,0.95301,0.48296,0.7387,0.8378,0.58764,0.53187,0.38462,0.15781,0.90018,0.41491,0.31133,0.02605,0.98245,0.29416,0.10133,0.86059,0.82679,0.28841,0.18599,0.82721,0.24545,0.58062,0.74074,0.38073,0.1235,0.27435,0.68573,0.33001,0.99163,0.90724,0.0088627,0.91865,0.45478,0.64202,0.73452,0.042219,0.31254,0.88212,0.19199,0.41124,0.68465,0.6812,0.7544,0.14141,0.47269,0.96472,0.1275,0.30644,0.55611,0.0033306,0.49722,0.33179,0.50082,0.385,0.29973,0.93834,0.61965,0.41628,0.40392,0.68792,0.083409,0.39636,0.32676,0.75486,0.88385,0.21391,0.97967,0.4768,0.32726,0.52057,0.89667,0.3396,0.92452,0.62083,0.57956,0.53964,0.056856,0.8041,0.72178,0.6219,0.22846,0.62399,0.49392,0.14304,0.68679,0.79088,0.64549,0.78252,0.13439,0.80345,0.1901
0.56738,0.97035,0.027864,0.66877,0.51662,0.072409,0.32032,0.1965,0.62376,0.97688,0.17219,0.018294,0.063302,0.59177,0.6912,0.47405,0.21242,0.15262,0.57132,0.33483,0.02043,0.60331,0.91743,0.66091,0.73326,0.13753,0.62787,0.18772,0.21178,0.5492,0.16432,0.24126,0.76451,0.43071,0.91496,0.98943,0.77436,0.56937,0.79211,0.62662,0.39954,0.41765,0.76123,0.80972,0.10712,0.082288,0.89544,0.64272,0.16313,0.99145,0.98402,0.10629,0.69686,0.91441,0.11066,0.61809,0.77608,0.87308,0.24907,0.71016,0.96883,0.10906,0.73635,0.62609,0.68626,0.16541,0.36852,0.048565,0.88637,0.25945,0.85949,0.63351,0.70132,0.043268,0.81669,0.097617,0.9459,0.059479,0.10215,0.90899,0.76168,0.88473,0.59953,0.63567,0.39307,0.84294,0.037634,0.20637,0.11579,0.89727,0.32949,0.89095,0.01256,0.16474,0.85391,0.60959,0.60776,0.64333,0.39873,0.097884
0.11561,0.86308,0.98117,0.64435,0.91509,0.72796,0.16791,0.24413,0.021793,0.23579,0.96937,0.1466,0.1826,0.65331,0.047906,0.52696,0.21316,0.16525,0.5005,0.19822,0.26015,0.5425,0.37755,0.54156,0.75649,0.40099,0.47862,0.011083,0.42838,0.97396,0.20507,0.029061,0.20655,0.70053,0.95001,0.98622,0.82598,0.44884,0.81921,0.40328,0.65815,0.52622,0.89325,0.23535,0.61004,0.5641,0.9514,0.82266,0.51781,0.93982,0.77934,0.36627,0.12235,0.29318,0.10809,0.87756,0.54109,0.14997,0.62521,0.36885,0.20501,0.1947,0.11848,0.18328,0.27142,0.90537,0.68009,0.79508,0.13306,0.12758,0.89236,0.38948,0.041104,0.52327,0.0016135,0.036709,0.49833,0.75494,0.26588,0.1953,0.94543,0.4059,0.72288,0.87587,0.60266,0.10839,0.37364,0.63022,0.025154,0.12395,0.094849,0.15159,0.92141,0.96336,0.33255,0.13598,0.99206,0.6719,0.099748,0.34074
0.70407,0.11165,0.94107,0.84216,0.11626,0.75021,0.66714,0.79614,0.16594,0.14112,0.65018,0.028003,0.1368,0.78922,0.69363,0.22165,0.34395,0.77052,0.1299,0.35854,0.021325,0.45887,0.66625,0.57881,0.71146,0.90216,0.27158,0.76882,0.64794,0.33369,0.87068,0.71494,0.0090825,0.9444,0.88751,0.2135,0.90738,0.29624,0.096958,0.2383,0.80366,0.82059,0.74703,0.67454,0.66876,0.54256,0.90692,0.056677,0.06698,0.010359,0.49914,0.15109,0.75859,0.75826,0.8075,0.79867,0.46073,0.99292,0.062526,0.55414,0.19915,0.50422,0.26874,0.36298,0.80817,0.69604,0.53329,0.93611,0.363,0.49551,0.67318,0.5905,0.82841,0.36046,0.49062,0.65824,0.93478,0.84451,0.49633,0.98924,0.0073862,0.52542,0.26032,0.27008,0.27794,0.96315,0.16537,0.79536,0.54973,0.87014,0.37538,0.24784,0.80683,0.69311,0.11974,0.16599,0.35056,0.50334,0.56805,0.13551
0.20337,0.17019,0.15179,0.2445,0.55349,0.7344,0.38978,0.87875,0.26455,0.32083,0.64017,0.55558,0.86091,0.42846,0.2772,0.04149,0.90251,0.63994,0.49738,0.18878,0.5363,0.096198,0.59325,0.22766,0.54129,0.46351,0.80174,0.027026,0.88554,0.63755,0.041343,0.89359,0.34336,0.67792,0.70767,0.66374,0.27676,0.41582,0.17697,0.19012,0.74481,0.13293,0.7232,0.17937,0.083539,0.13976,0.92332,0.24971,0.8445,0.43903,0.37597,0.98507,0.09804,0.56083,0.40991,0.78313,0.2215,0.94429,0.78575,0.13639,0.59165,0.53843,0.33968,0.52866,0.57469,0.3651,0.42423,0.68465,0.6091,0.11862,0.048367,0.10226,0.53282,0.36449,0.15015,0.84601,0.49328,0.61012,0.28553,0.50852,0.98864,0.64975,0.57604,0.7006,0.17284,0.84982,0.58016,0.66966,0.17916,0.24977,0.93096,0.92245,0.5351,0.2496,0.042335,0.0011761,0.5841,0.33324,0.72586,0.39367
0.6216,0.98354,0.82608,0.42153,0.35673,0.911,0.22088,0.57583,0.4976,0.35124,0.32233,0.23873,0.90285,0.86481,0.94083,0.57379,0.40041,0.93399,0.088429,0.70864,0.95271,0.52048,0.015172,0.27243,0.76371,0.82366,0.62424,0.784,0.33427,0.12287,0.049672,0.030825,0.23782,0.79039,0.21349,0.47231,0.078661,0.11444,0.52979,0.84563,0.68079,0.48704,0.24634,0.21085,0.86729,0.12022,0.79262,0.33567,0.65789,0.2715,0.50306,0.61873,0.53723,0.32115,0.54728,0.52075,0.36796,0.68729,0.86358,0.26463,0.12055,0.16729,0.35099,0.36122,0.056702,0.33025,0.15326,0.51277,0.077712,0.933,0.39336,0.44881,0.60859,0.60502,0.94275,0.73117,0.23591,0.8499,0.5514,0.7925,0.42234,0.65091,0.21797,0.9127,0.44603,0.91313,0.14543,0.89875,0.4406,0.84483,0.088517,0.26834,0.56764,0.75612,0.65442,0.70548,0.85142,0.56405,0.86668,0.20836
0.026731,0.54006,0.5192,0.90725,0.055059,0.064386,0.87417,0.83895,0.53993,0.15891,0.01161,0.51457,0.049185,0.40099,0.92912,0.1181,0.52396,0.55464,0.83388,0.60321,0.70754,0.20748,0.99645,0.13689,0.77662,0.67803,0.50255,0.39915,0.756,0.2522,0.60235,0.34504,0.51189,0.13665,0.7832,0.41026,0.94574,0.31555,0.27724,0.32702,0.097506,0.51291,0.65275,0.056347,0.42919,0.53288,0.91186,0.15392,0.035986,0.1382,0.78178,0.47908,0.7769,0.4494,0.80866,0.66858,0.14329,0.065834,0.62842,0.43092,0.33973,0.74987,0.47751,0.14725,0.47162,0.45299,0.87918,0.54086,0.82527,0.78398,0.2795,0.95961,0.60626,0.60981,0.74652,0.99155,0.14257,0.9905,0.1731,0.65682,0.38896,0.19852,0.5052,0.90708,0.82311,0.74724,0.2467,0.37814,0.79805,0.32552,0.7217,0.95612,0.21554,0.79627,0.44198,0.64006,0.024121,0.49362,0.7043,0.070595
0.041116,0.79133,0.9272,0.8123,0.46905,0.43344,0.39521,0.072304,0.25887,0.056482,0.002688,0.49215,0.043535,0.044438,0.18994,0.65898,0.11267,0.33664,0.38451,0.46598,0.17437,0.060859,0.77248,0.91586,0.13831,0.67377,0.48382,0.85913,0.016247,0.19987,0.48679,0.35758,0.37859,0.89416,0.19534,0.65078,0.41677,0.47864,0.99172,0.094059,0.88702,0.076819,0.15071,0.73344,0.19955,0.69053,0.8761,0.37379,0.062985,0.25901,0.48693,0.3763,0.82644,0.7534,0.7452,0.38141,0.25247,0.84351,0.42854,0.92775,0.041706,0.96251,0.80288,0.15654,0.84822,0.41063,0.72924,0.10528,0.46591,0.89641,0.33567,0.69034,0.52767,0.80199,0.28973,0.87711,0.9924,0.10915,0.31681,0.27128,0.78816,0.40496,0.22376,0.84793,0.44599,0.88495,0.60087,0.092047,0.48845,0.63414,0.17708,0.3288,0.89523,0.11539,0.80422,0.20878,0.70273,0.84576,0.26556,0.77139
0.98502,0.75824,0.70005,0.27625,0.93492,0.4445,0.56131,0.12297,0.24614,0.82817,0.67886,0.87093,0.7577,0.15666,0.38531,0.66581,0.12974,0.36528,0.32229,0.74013,0.77205,0.16028,0.095735,0.46431,0.022237,0.68196,0.62097,0.89466,0.5325,0.33206,0.87469,0.7122,0.9025,0.059504,0.86927,0.53158,0.48235,0.97009,0.2473,0.61267,0.22895,0.7509,0.56827,0.93184,0.30684,0.99231,0.3287,0.74727,0.1076,0.11983,0.72637,0.74926,0.66484,0.82486,0.38564,0.039442,0.81574,0.41351,0.75108,0.71034,0.18711,0.90851,0.83561,0.77279,0.12384,0.47543,0.66943,0.84706,0.42225,0.86611,0.3968,0.8673,0.18811,0.96827,0.56455,0.97597,0.25222,0.050535,0.32989,0.72522,0.59809,0.99178,0.41776,0.16489,0.020665,0.37725,0.50277,0.42675,0.88653,0.58074,0.46209,0.060834,0.55187,0.51334,0.38697,0.60836,0.94001,0.37775,0.89316,0.89167
0.070238,0.75019,0.039993,0.17512,0.44644,0.60569,0.22503,0.88958,0.44172,0.22885,0.2124,0.95034,0.63161,0.35591,0.41369,0.10222,0.23367,0.15326,0.09575,0.80219,0.91846,0.13638,0.55477,0.68601,0.07647,0.5939,0.62162,0.97197,0.2579,0.6153,0.96503,0.70386,0.031825,0.81964,0.85709,0.60886,0.8257,0.54048,0.34369,0.70813,0.95363,0.64696,0.31255,0.95895,0.12839,0.12653,0.15029,0.26761,0.79212,0.63454,0.051946,0.27844,0.27269,0.43184,0.72998,0.73006,0.71797,0.62596,0.13792,0.073393,0.6256,0.39893,0.95801,0.13883,0.51219,0.59158,0.78808,0.84284,0.3807,0.60099,0.932,0.78985,0.86403,0.087545,0.57029,0.087778,0.13267,0.24372,0.24468,0.56469,0.29776,0.89999,0.32214,0.49975,0.64261,0.33932,0.82616,0.28709,0.9815,0.038981,0.12992,0.014946,0.58866,0.27956,0.38885,0.073695,0.79808,0.21985,0.29794,0.97872
